id,conferenceid,uuid,password,resetcode,resetcode_time,external_reference,donotupdatefromapi,reference,title,first_name,last_name,bio,typeid,organisation,job_title,hope_achieve,email,apikey,apikey_expiry,phone_number,notes,agreedterms,sharedetails,sharedetailsattendees,nocontact,status,sendmailshot,registration_email_sent,profileimg,profileimg_thumb,profileimg_new,profileimg_thumb_new,badgephoto,userid,date_changed,last_user_login,loginapikey,exhibitoraccount
14802,35,,$2y$10$MwYswsk2bQqZzUP7ugoL1ePCg5yndyHyM06TCvxWZAxNPu5CHkm/a,,,,0,B00908,Mr,Harrison,Nodd,"",,Gateshead Council,,"",14802@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:58:43,,0
14803,35,,,,,,0,B00909,"",Kum,Conway,"",,Gateshead Council,,"",14803@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 13:14:35,,0
14804,35,,,,,,0,B00910,"",Lean,Monro,"",,Gateshead Council,,"",14804@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 13:14:35,,0
14805,35,,,,,,0,B00911,"",Dale,Warneke,"",,Gateshead Council,,"",14805@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 13:14:35,,0
14806,35,,,,,,0,B00912,"",Ji,Helmstetter,"",,Gateshead Council,,"",14806@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 13:14:35,,0
14807,35,,,,,,0,B00913,"",Stasia,Caveney,,,Golding Homes,,,14807@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14808,35,,,,,,0,B00914,"",Jannet,Radmacher,,,Golding Homes,,,14808@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14809,35,,,,,,0,B00915,"",Hannah,Buzis,,,Golding Homes,,,14809@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14810,35,,,,,,0,B00916,"",Darline,Ellingsen,,,Golding Homes,,,14810@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14811,35,,,,,,0,B00917,"",Samella,Trier,"",,Goldsmiths University of London,,"",14811@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:55:12,,0
14812,35,,,,,,0,B00918,"",Michaele,Verville,"",,Goldsmiths University of London,,"",14812@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:55:12,,0
14813,35,,,,,,0,B00919,"",Chang,Zimmerly,"",,Goldsmiths University of London,,"",14813@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:55:12,,0
14814,35,,,,,,0,B00920,"",Sage,Radunz,"",,Goldsmiths University of London,,"",14814@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:55:12,,0
14815,35,,,,,,0,B00921,"",Gale,Mckown,,,Government Digital Service,,,14815@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14816,35,,,,,,0,B00922,"",Janina,Hallczuk,,,Government Digital Service,,,14816@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14817,35,,,,,,0,B00923,"",Shante,Edmonston,,,Government Digital Service,,,14817@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14818,35,,,,,,0,B00924,"",Alva,Marinez,,,Government Digital Service,,,14818@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14819,35,,,,,,0,B00925,Mr,Marva,Tian,Head of Architecture in a unit of the Cabinet Office,,Government Digital Service,,"",14819@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 11:15:24,,0
14820,35,,,,,,0,B00926,Mr,Jonelle,Mcgoon,Head of Architecture in a unit of the Cabinet Office,,Government Digital Service,,"",14820@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 11:15:24,,0
14821,35,,,,,,0,B00927,Mr,Fallon,Vantol,Head of Architecture in a unit of the Cabinet Office,,Government Digital Service,,"",14821@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 11:15:24,,0
14822,35,,,,,,0,B00928,Mr,Leora,Kett,Head of Architecture in a unit of the Cabinet Office,,Government Digital Service,,"",14822@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 11:15:24,,0
14823,35,,,,,,0,B00929,"",Shannan,Shum,,,Government Property Agency,,,14823@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-25 10:24:30,,0
14824,35,,,,,,0,B00930,"",Kia,Masucci,,,Government Property Agency,,,14824@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-25 10:24:30,,0
14825,35,,,,,,0,B00931,"",Beau,Bequette,,,Government Property Agency,,,14825@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-25 10:24:30,,0
14826,35,,,,,,0,B00932,"",Lelia,Liskey,,,Government Property Agency,,,14826@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-25 10:24:30,,0
14827,35,,,,,,0,B00933,"",Chanell,Pon,"",,Government Security Centre for Cyber,,"",14827@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 15:14:19,,0
14828,35,,,,,,0,B00934,"",Aurora,Mertine,"",,Government Security Centre for Cyber,,"",14828@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 15:14:19,,0
14829,35,,,,,,0,B00935,"",Madelaine,Keefner,"",,Government Security Centre for Cyber,,"",14829@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 15:14:19,,0
14830,35,,,,,,0,B00936,"",Laure,Gietzen,"",,Government Security Centre for Cyber,,"",14830@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 15:14:19,,0
14831,35,,,,,,0,B00937,"",Roosevelt,Molinski,,,GPA,,,14831@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14832,35,,,,,,0,B00938,"",Karine,Wiltbank,,,GPA,,,14832@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14833,35,,,,,,0,B00939,"",Alvaro,Dullum,,,GPA,,,14833@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14834,35,,,,,,0,B00940,"",Candida,Manoi,,,GPA,,,14834@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14835,35,,,,,,0,B00941,"",Mirella,Bundley,,,GPA,,,14835@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14836,35,,,,,,0,B00942,"",Digna,Cruea,,,GPA,,,14836@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14837,35,,,,,,0,B00943,"",Janay,Capraro,,,GPA,,,14837@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14838,35,,,,,,0,B00944,"",Rosalind,Griem,,,GPA,,,14838@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14839,35,,$2y$10$J4F7wYVt8xPfx/LJ4CAEb.KqI3S4Y4CwCML4Ugw7hdPJAidq9nPbG,,,,0,B00945,Mr,Addie,Leonaggeo,"",,Greater Manchester Combined Authority,,"",14839@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-27 16:25:43,,0
14840,35,,$2y$10$J4F7wYVt8xPfx/LJ4CAEb.KqI3S4Y4CwCML4Ugw7hdPJAidq9nPbG,,,,0,B00946,Mr,Sofia,Rimel,"",,Greater Manchester Combined Authority,,"",14840@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-27 16:25:43,,0
14841,35,,$2y$10$J4F7wYVt8xPfx/LJ4CAEb.KqI3S4Y4CwCML4Ugw7hdPJAidq9nPbG,,,,0,B00947,Mr,Carrie,Vanatta,"",,Greater Manchester Combined Authority,,"",14841@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-27 16:25:43,,0
14842,35,,$2y$10$J4F7wYVt8xPfx/LJ4CAEb.KqI3S4Y4CwCML4Ugw7hdPJAidq9nPbG,,,,0,B00948,Mr,Lilia,Familia,"",,Greater Manchester Combined Authority,,"",14842@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-27 16:25:43,,0
14843,35,,,,,,0,B00949,"",Juliana,Thomeczek,,,Guy's and St Thomas' NHS Foundation Trust,,,14843@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14844,35,,,,,,0,B00950,"",Sylvia,Tekippe,,,Guy's and St Thomas' NHS Foundation Trust,,,14844@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14845,35,,,,,,0,B00951,"",Racheal,Libutti,,,Guy's and St Thomas' NHS Foundation Trust,,,14845@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14846,35,,,,,,0,B00952,"",Trish,Petersen,,,Guy's and St Thomas' NHS Foundation Trust,,,14846@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14847,35,,,,,,0,B00953,"",Cristy,Jurney,"",,Hackney London Borough Council,,"",14847@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:20:32,,0
14848,35,,,,,,0,B00954,"",Joline,Ohmann,"",,Hackney London Borough Council,,"",14848@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:20:32,,0
14849,35,,,,,,0,B00955,"",Palmira,Katsuda,"",,Hackney London Borough Council,,"",14849@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:20:32,,0
14850,35,,,,,,0,B00956,"",Elmira,Bellisario,"",,Hackney London Borough Council,,"",14850@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:20:32,,0
14851,35,,,,,,0,B00957,"",Kandra,Rusinko,"",,Hampshire County Council,,"",14851@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:56:29,,0
14852,35,,,,,,0,B00958,"",Alesia,Werkmeister,"",,Hampshire County Council,,"",14852@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:56:29,,0
14853,35,,,,,,0,B00959,"",Tiffany,Juhas,"",,Hampshire County Council,,"",14853@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:56:29,,0
14854,35,,,,,,0,B00960,"",Dee,Westphalen,"",,Hampshire County Council,,"",14854@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:56:29,,0
14855,35,,,,,,0,B00961,"",Brittany,Madlung,"",,Hampshire County Council,,"",14855@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:56:58,,0
14856,35,,,,,,0,B00962,"",Luciana,Humpherys,"",,Hampshire County Council,,"",14856@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:56:58,,0
14857,35,,,,,,0,B00963,"",Shelby,Dummitt,"",,Hampshire County Council,,"",14857@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:56:58,,0
14858,35,,,,,,0,B00964,"",Eddy,Marola,"",,Hampshire County Council,,"",14858@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:56:58,,0
14859,35,,,,,,0,B00965,Mrs,Renae,Meeds,I have 20 years experience in Public Sector procurement.  I have been in Children's Services commissioning and procurement for the last eight and a half years but will be joining the Council's IT Procurement team as Senior Category Manager on Monday. ,,Hampshire County Council,,"I hope that this training course will help me to start to build a broad understanding of IT procurement, the market dynamics and complexities and issues to be aware of in my new role.",14859@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-12-07 13:55:21,,0
14860,35,,,,,,0,B00966,Mrs,Ed,Vanmarter,I have 20 years experience in Public Sector procurement.  I have been in Children's Services commissioning and procurement for the last eight and a half years but will be joining the Council's IT Procurement team as Senior Category Manager on Monday. ,,Hampshire County Council,,"I hope that this training course will help me to start to build a broad understanding of IT procurement, the market dynamics and complexities and issues to be aware of in my new role.",14860@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-12-07 13:55:21,,0
14861,35,,,,,,0,B00967,Mrs,Leisa,Elsa,I have 20 years experience in Public Sector procurement.  I have been in Children's Services commissioning and procurement for the last eight and a half years but will be joining the Council's IT Procurement team as Senior Category Manager on Monday. ,,Hampshire County Council,,"I hope that this training course will help me to start to build a broad understanding of IT procurement, the market dynamics and complexities and issues to be aware of in my new role.",14861@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-12-07 13:55:21,,0
14862,35,,,,,,0,B00968,Mrs,Kathrin,Ziolkowski,I have 20 years experience in Public Sector procurement.  I have been in Children's Services commissioning and procurement for the last eight and a half years but will be joining the Council's IT Procurement team as Senior Category Manager on Monday. ,,Hampshire County Council,,"I hope that this training course will help me to start to build a broad understanding of IT procurement, the market dynamics and complexities and issues to be aware of in my new role.",14862@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-12-07 13:55:21,,0
14863,35,,,,,,0,B00969,"",Victorina,Weeda,,,Health & Social Care Board NI,,,14863@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14864,35,,,,,,0,B00970,"",Stevie,Awkward,,,Health & Social Care Board NI,,,14864@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14865,35,,,,,,0,B00971,"",Louie,Wight,,,Health & Social Care Board NI,,,14865@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14866,35,,,,,,0,B00972,"",Jimmy,Dupouy,,,Health & Social Care Board NI,,,14866@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14867,35,,,,,,0,B00973,"",Merrilee,Keney,,,Health Innovation Manchester,,,14867@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14868,35,,,,,,0,B00974,"",Margret,Schappell,,,Health Innovation Manchester,,,14868@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14869,35,,,,,,0,B00975,"",Glinda,Adelson,,,Health Innovation Manchester,,,14869@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14870,35,,,,,,0,B00976,"",Pasquale,Rosenkrans,,,Health Innovation Manchester,,,14870@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14871,35,,,,,,0,B00977,"",Shanel,Wadford,,,Hertfordshire County Council,,,14871@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:14:24,,0
14872,35,,,,,,0,B00978,"",Tangela,Oehlenschlage,,,Hertfordshire County Council,,,14872@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:14:24,,0
14873,35,,,,,,0,B00979,"",Lidia,Firestone,,,Hertfordshire County Council,,,14873@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:14:24,,0
14874,35,,,,,,0,B00980,"",Tabetha,Figley,,,Hertfordshire County Council,,,14874@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:14:24,,0
14875,35,,,,,,0,B00981,"",Ezra,Rykowski,,,Highways England,,,14875@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14876,35,,,,,,0,B00982,"",Jasmine,Arroyd,,,Highways England,,,14876@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14877,35,,,,,,0,B00983,"",Anton,Quiver,,,Highways England,,,14877@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14878,35,,,,,,0,B00984,"",Anabel,Caban,,,Highways England,,,14878@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14879,35,,,,,,0,B00985,"",Susanne,Mudget,,,HM Treasury,,,14879@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14880,35,,,,,,0,B00986,"",Eve,Matava,,,HM Treasury,,,14880@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14881,35,,,,,,0,B00987,"",Launa,Vonderahe,,,HM Treasury,,,14881@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14882,35,,,,,,0,B00988,"",Leonard,Stucker,,,HM Treasury,,,14882@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14883,35,,,,,,0,B00989,"",Sanda,Lanphere,,,HMRC,,,14883@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14884,35,,,,,,0,B00990,"",Su,Rayfield,,,HMRC,,,14884@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14885,35,,,,,,0,B00991,"",Adina,Kolker,,,HMRC,,,14885@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14886,35,,,,,,0,B00992,"",Fae,Tonche,,,HMRC,,,14886@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14887,35,,,,,,0,B00993,Ms,Lottie,Dammrich,Programme Director for the Networks and Infrastructure Capability Programme in the Home Office. ,,Home Office,,"Insight, different perspectives, a view on how others are addressing common challenges. ",14887@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:28:06,,0
14888,35,,,,,,0,B00994,Ms,Luciano,Edelmann,Programme Director for the Networks and Infrastructure Capability Programme in the Home Office. ,,Home Office,,"Insight, different perspectives, a view on how others are addressing common challenges. ",14888@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:28:06,,0
14889,35,,,,,,0,B00995,Ms,Sharleen,Avants,Programme Director for the Networks and Infrastructure Capability Programme in the Home Office. ,,Home Office,,"Insight, different perspectives, a view on how others are addressing common challenges. ",14889@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:28:06,,0
14890,35,,,,,,0,B00996,Ms,Charley,Andrus,Programme Director for the Networks and Infrastructure Capability Programme in the Home Office. ,,Home Office,,"Insight, different perspectives, a view on how others are addressing common challenges. ",14890@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 08:28:06,,0
14891,35,,,,,,0,B00997,"",Brittani,Caspers,"",,Home Office,,"",14891@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:41:37,,0
14892,35,,,,,,0,B00998,"",Rachael,Peltier,"",,Home Office,,"",14892@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:41:37,,0
14893,35,,,,,,0,B00999,"",Shizuko,Kreiss,"",,Home Office,,"",14893@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:41:37,,0
14894,35,,,,,,0,B01000,"",Trudi,Hert,"",,Home Office,,"",14894@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:41:37,,0
14895,35,,,,,,0,B01001,"",Lizeth,Schwerdtfeger,,,Home Office,,,14895@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14896,35,,,,,,0,B01002,"",Moriah,Moc,,,Home Office,,,14896@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14897,35,,,,,,0,B01003,"",Virgina,Clarence,,,Home Office,,,14897@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14898,35,,,,,,0,B01004,"",Lavona,Cheon,,,Home Office,,,14898@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14899,35,,,,,,0,B01005,Mr,Eryn,Abels,Technical Programme Manager - 9 years experience in Home Office - previous experience in MOD.,,Home Office,,Application of recent techniques like SD-WAN,14899@invalid,,,,"",0,1,1,0,0,0,,,,,,,,,2020-11-26 09:48:51,,0
14900,35,,,,,,0,B01006,Mr,Lucila,Almeter,Technical Programme Manager - 9 years experience in Home Office - previous experience in MOD.,,Home Office,,Application of recent techniques like SD-WAN,14900@invalid,,,,"",0,1,1,0,0,0,,,,,,,,,2020-11-26 09:48:51,,0
14901,35,,,,,,0,B01007,Mr,Valda,Schmitmeyer,Technical Programme Manager - 9 years experience in Home Office - previous experience in MOD.,,Home Office,,Application of recent techniques like SD-WAN,14901@invalid,,,,"",0,1,1,0,0,0,,,,,,,,,2020-11-26 09:48:51,,0
14902,35,,,,,,0,B01008,Mr,Star,Fawbush,Technical Programme Manager - 9 years experience in Home Office - previous experience in MOD.,,Home Office,,Application of recent techniques like SD-WAN,14902@invalid,,,,"",0,1,1,0,0,0,,,,,,,,,2020-11-26 09:48:51,,0
14903,35,,,,,,0,B01009,"",Gerda,Santana,Commercial Lead in GCF- Have been in Commercials for circa 17 years in various roles. IT roles for past 8 years.,,Home Office,,Good understanding of whats new in Networks,14903@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 10:41:11,,0
14904,35,,,,,,0,B01010,"",Amiee,Siphan,Commercial Lead in GCF- Have been in Commercials for circa 17 years in various roles. IT roles for past 8 years.,,Home Office,,Good understanding of whats new in Networks,14904@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 10:41:11,,0
14905,35,,,,,,0,B01011,"",Francisco,Bruh,Commercial Lead in GCF- Have been in Commercials for circa 17 years in various roles. IT roles for past 8 years.,,Home Office,,Good understanding of whats new in Networks,14905@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 10:41:11,,0
14906,35,,,,,,0,B01012,"",Lucinda,Laurie,Commercial Lead in GCF- Have been in Commercials for circa 17 years in various roles. IT roles for past 8 years.,,Home Office,,Good understanding of whats new in Networks,14906@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 10:41:11,,0
14907,35,,,,,,0,B01013,Mrs,Alesia,Ferman,"",,Home Office,,"",14907@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:25:13,,0
14908,35,,,,,,0,B01014,Mrs,Onita,Schwenzer,"",,Home Office,,"",14908@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:25:13,,0
14909,35,,,,,,0,B01015,Mrs,Abraham,Lolley,"",,Home Office,,"",14909@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:25:13,,0
14910,35,,,,,,0,B01016,Mrs,Adelina,Legra,"",,Home Office,,"",14910@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:25:13,,0
14911,35,,,,,,0,B01017,"",Thomasena,Koeppe,,,Home Office,,,14911@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14912,35,,,,,,0,B01018,"",Yen,Ciani,,,Home Office,,,14912@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14913,35,,,,,,0,B01019,"",Rudolf,Poniatoski,,,Home Office,,,14913@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14914,35,,,,,,0,B01020,"",Guillermina,Cantor,,,Home Office,,,14914@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14915,35,,,,,,0,B01021,"",Shantelle,Stolarik,,,Home Office,,,14915@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14916,35,,,,,,0,B01022,"",Burma,Peskin,,,Home Office,,,14916@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14917,35,,,,,,0,B01023,"",Tashia,Shackley,,,Home Office,,,14917@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14918,35,,,,,,0,B01024,"",Venetta,Ando,,,Home Office,,,14918@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14919,35,,,,,,0,B01025,"",Gerardo,Rosenthal,"",,Home Office,,"",14919@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:14:30,,0
14920,35,,,,,,0,B01026,"",Dagny,Gischer,"",,Home Office,,"",14920@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:14:30,,0
14921,35,,,,,,0,B01027,"",Jade,Dejarme,"",,Home Office,,"",14921@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:14:30,,0
14922,35,,,,,,0,B01028,"",Jessenia,Rattigan,"",,Home Office,,"",14922@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 14:14:30,,0
14923,35,,,,,,0,B01029,"",Lucia,Abeln,,,Home Office,,,14923@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14924,35,,,,,,0,B01030,"",Alisia,Gulyas,,,Home Office,,,14924@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14925,35,,,,,,0,B01031,"",Arron,Srivastava,,,Home Office,,,14925@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14926,35,,,,,,0,B01032,"",Denese,Alyea,,,Home Office,,,14926@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14927,35,,,,,,0,B01033,"",Mandy,Rahming,"Responsible for all data centre (on-prem and cloud) infrastructure and platform services for Homes England. Covering wan, lan, wifi, managed hosting, M365, Azure and all of the strategic vision of it.

Shifting from PSN to commodity Internet using Daisy, with Cisco Meraki SD-WAN overlay which meets our changing traffic patterns from on-prem services to increasing cloud such as M365 & Azure.",,Homes England,,Tackle the last 8 months of lack of networking to have a bit of a break from the day to day and enjoy something a little different.,14927@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:01:04,,0
14928,35,,,,,,0,B01034,"",Apolonia,Nardella,"Responsible for all data centre (on-prem and cloud) infrastructure and platform services for Homes England. Covering wan, lan, wifi, managed hosting, M365, Azure and all of the strategic vision of it.

Shifting from PSN to commodity Internet using Daisy, with Cisco Meraki SD-WAN overlay which meets our changing traffic patterns from on-prem services to increasing cloud such as M365 & Azure.",,Homes England,,Tackle the last 8 months of lack of networking to have a bit of a break from the day to day and enjoy something a little different.,14928@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:01:04,,0
14972,35,,$2y$10$tqy89SVcHOcmj4n.RXrRUeeetZ8VV/cKu7qpwWQr1aayZtF.RpYpq,,,,0,B01078,Mr,Colton,Slocum,Cyber Specialist for one of the largest community trusts in the country,,KCHFT,,"stay informed, and find something interesting or new. Increase connections across the sector.",14972@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 10:08:49,,0
15013,35,,,,,,0,B01119,Mr,Alita,Tuff,"",,LB Haringey,,"",15013@invalid,,,,,0,1,1,0,0,0,,,,,,,,,2020-11-26 09:36:54,,0
14929,35,,,,,,0,B01035,"",Addie,Skrocki,"Responsible for all data centre (on-prem and cloud) infrastructure and platform services for Homes England. Covering wan, lan, wifi, managed hosting, M365, Azure and all of the strategic vision of it.

Shifting from PSN to commodity Internet using Daisy, with Cisco Meraki SD-WAN overlay which meets our changing traffic patterns from on-prem services to increasing cloud such as M365 & Azure.",,Homes England,,Tackle the last 8 months of lack of networking to have a bit of a break from the day to day and enjoy something a little different.,14929@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:01:04,,0
14930,35,,,,,,0,B01036,"",Gala,Urbaniak,"Responsible for all data centre (on-prem and cloud) infrastructure and platform services for Homes England. Covering wan, lan, wifi, managed hosting, M365, Azure and all of the strategic vision of it.

Shifting from PSN to commodity Internet using Daisy, with Cisco Meraki SD-WAN overlay which meets our changing traffic patterns from on-prem services to increasing cloud such as M365 & Azure.",,Homes England,,Tackle the last 8 months of lack of networking to have a bit of a break from the day to day and enjoy something a little different.,14930@invalid,,,,,0,0,1,0,0,0,,,,,,,,,2020-11-26 09:01:04,,0
14931,35,,,,,,0,B01037,"",Kris,Saicedo,"",,Homes England,,"",14931@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:35:11,,0
14932,35,,,,,,0,B01038,"",Meg,Arciba,"",,Homes England,,"",14932@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:35:11,,0
14933,35,,,,,,0,B01039,"",Christina,Riebel,"",,Homes England,,"",14933@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:35:11,,0
14934,35,,,,,,0,B01040,"",Margery,Garrell,"",,Homes England,,"",14934@invalid,,,,,0,0,0,0,0,0,,,,,,,,,2020-11-26 09:35:11,,0
14935,35,,,,,,0,B01041,"",Teofila,Zalar,,,Homes England,,,14935@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
14936,35,,,,,,0,B01042,"",Debbie,Millay,,,Homes England,,,14936@invalid,,,,,0,1,1,0,0,0,,,,,,,,,,,0
